campaign_id,audience_segment,creative_size_px,user_id,creative_messaging,app_url,exchange,device_make,impressions,viewable_impressions,measurable_impressions,clicks,total_conversions,gross_cost_USD
MT83U,US - B2B - B2B Decision Maker Responsibilities - Purchasing Utilities,320x50,VJSZC2958L,Sign up Today - 10% Off,accuweather.com,OpenX,Smartphone,49936,25461,44751,126,13," $2,025.78 "
VP28L,US - B2B - B2B Decision Maker Responsibilities - Purchasing Vehicles or Automobile Services,300x250,OCQZT2083G,Subscribe Today - 10% Discount,yahoo.com,PubMatic,Smartphone,276716,114927,255481,799,49," $2,276.28 "
BH79Z,US - B2B - B2B Decision Maker Responsibilities - Real Estate Services,300x250,BTTSH5960B,10% Discount - Ends 6/1,zillow.com,BidSwitch,Smartphone,9790,1295,9196,24,2," $1,532.15 "
RL60H,US - B2B - B2B Decision Maker Responsibilities - Sales,300x250,RFDTQ3121R,Sign up Today - 10% Off,foxnews.com,Google Ad Manager,Windows PC,19951,10511,18132,81,15," $1,801.15 "
OZ96C,US - B2B - B2B Decision Maker Responsibilities - Security Services,320x50,NJMXV2227T,Subscribe Today - 10% Discount,slickdeals.net,PubMatic,Smartphone,12488,4021,11403,99,4," $2,176.66 "
NO3O,US - B2B - B2B Decision Maker Responsibilities - Television providers - services,300x250,XKKWT7454D,Subscribe Today - 10% Discount,streetinsider.com,Google Ad Manager,Windows PC,56737,41296,53472,145,5," $2,028.37 "
IF4B,"US - B2B - Purchase DM - Technology Services, Hardware and - or Software - I am the sole decision maker",320x50,TPWPV2299Y,Subscribe Today - 10% Discount,phys.org,GumGum,Smartphone,56927,20980,55050,165,5," $2,463.82 "
YJ57D,"US - B2B - Purchase DM - Technology Services, Hardware and - or Software - I have no input into the final decision",300x250,ISDJU1050N,10% Discount - Ends 6/1,biblegateway.com,Google Ad Manager,Smartphone,130796,109118,122937,300,6," $2,196.66 "
HA98T,"US - B2B - Purchase DM - Technology Services, Hardware and - or Software - I make the final decision with input from staff - management",300x250,IIACN8931W,10% Discount - Ends 6/1,taboolanews.com,TripleLift,Smartphone,217824,75089,179723,560,16," $1,451.81 "
NA65D,US - Brand Propensities - Apparel - Bare Necessities Buyer Propensity,320x50,NPHAZ8360D,Subscribe Today - 10% Discount,mail.aol.com,BidSwitch,Smartphone,186702,132038,167406,370,4," $1,568.74 "
JG62D,US - Brand Propensities - Apparel - JCPenney Buyer Propensity,300x250,IQRYH0409J,10% Discount - Ends 6/1,greatschools.org,BidSwitch,Apple PC,12001,7173,11432,40,2," $1,659.93 "
CV74M,US - Brand Propensities - Apparel - Lady Foot Locker Buyer Propensity,300x250,FAYJV6363S,Subscribe Today - 10% Discount,thesaurus.com,PubMatic,Windows PC,57257,3797,51520,167,1," $1,841.36 "
DZ30Z,US - Brand Propensities - Apparel - Shoebuy.com Buyer Propensity,320x50,TXBMM6628P,10% Discount - Ends 6/1,realtor.com,BidSwitch,Smartphone,43666,18513,40506,133,18," $1,980.39 "
VT57N,US - Brand Propensities - Apparel - The Men's Wearhouse Buyer Propensity,300x250,HCVVZ6100Z,Sign up Now - 10% Off,yahoo.com,BidSwitch,Windows PC,59296,25482,54149,170,4," $1,568.72 "
GU11N,US - Brand Propensities - Apparel - TOMS Buyer Propensity,300x250,QGKGJ3795G,10% Discount - Ends 6/1,outlook.live.com,Google Ad Manager,Apple PC,50183,41506,46163,199,15," $1,628.88 "
EW39C,US - Brand Propensities - Automotive - Ford Credit Buyer Propensity,320x50,QLQTQ7912S,Subscribe Today - 10% Discount,zillow.com,Google Ad Manager,Smartphone,304377,27519,270098,801,63," $1,595.49 "
FQ39O,US - Brand Propensities - Automotive - Tirerack.com Buyer Propensity,300x250,EEIIB6951G,Sign up Today - 10% Off,mail.yahoo.com,Google Ad Manager,Smartphone,482834,292059,428761,1269,7," $1,594.46 "
TC70T,US - Brand Propensities - Big Box Dollar General Buyer Propensity,320x50,FTLSP7247H,Sign up Today - 10% Off,weather.com,Index Exchange,Smartphone,194833,29091,143813,499,4," $1,586.31 "
EO9I,US - Brand Propensities - Big Box Dollar Tree Buyer Propensity,320x50,LTTNB2264R,Sign up Now - 10% Off,outlook.live.com,Magnite DV+,Smartphone,8278,6758,7537,40,1," $1,526.30 "
VY60L,US - Brand Propensities - Electronics - Crutchfield Buyer Propensity,300x250,XVKEV1441G,Sign up Today - 10% Off,signin.ebay.com,TripleLift,Smartphone,8437,5271,7065,63,2," $1,880.53 "
UX67Y,US - Brand Propensities - Electronics - RadioShack Buyer Propensity,300x250,KQWEC5265Q,10% Discount - Ends 6/1,msn.com,Google Ad Manager,Windows PC,60412,33457,52172,169,24," $1,679.57 "
UO71X,US - Brand Propensities - Food and Drug - Postmates Buyer Propensity,300x250,CNFXR5394I,Sign up Now - 10% Off,pandora.com,Google Ad Manager,Smartphone,13202,10871,12885,101,3," $1,699.06 "
RV91J,US - Brand Propensities - Health - Beauty and Cosmetics - Bare Escentuals Buyer Propensity,300x250,NFINS9522P,10% Discount - Ends 6/1,dailymail.co.uk/tvshowbiz,PubMatic,Smartphone,14922,10713,13992,99,5," $1,578.88 "
HY96C,US - Brand Propensities - Health - Beauty and Cosmetics - Beachbody Buyer Propensity,320x50,JNAMM4456W,Subscribe Today - 10% Discount,nypost.com,Google Ad Manager,Smartphone,152881,94895,145113,426,11," $1,496.67 "
MB91Z,US - Brand Propensities - Health - Beauty and Cosmetics - Mary Kay Buyer Propensity,320x50,ZFEQW7935E,Sign up Now - 10% Off,ebay.com,Magnite DV+,Smartphone,12088,1124,10003,88,2," $1,500.03 "
HF90D,US - Brand Propensities - Health - Beauty and Cosmetics - SkinCareRx Buyer Propensity,300x250,RZOJV1467Y,10% Discount - Ends 6/1,ebay.com,Yahoo Exchange,Smartphone,435848,274912,415601,1058,15," $1,554.44 "
DA77E,US - Brand Propensities - Health - Beauty and Cosmetics - ULTA Buyer Propensity,320x50,CSRWZ4875C,Sign up Now - 10% Off,mail.aol.com,Google Ad Manager,Smartphone,198754,137649,178415,480,4," $1,803.08 "
LU52N,US - Brand Propensities - Home and Household Goods - Pottery Barn Kids Buyer Propensity,300x250,RJTVS1124X,Sign up Now - 10% Off,investmentguru.com,OpenX,Windows PC,31813,14149,21281,84,13," $2,060.99 "
RA90E,US - Brand Propensities - Kids Products - Disney Buyer Propensity,300x250,YQHRE6327U,Subscribe Today - 10% Discount,nbcchicago.com,Google Ad Manager,Apple PC,50517,17179,48389,270,2," $1,718.47 "
VI99P,US - Brand Propensities - Media and Entertainment - pokerstars.net Buyer Propensity,300x250,ZTMJW6643X,10% Discount - Ends 6/1,yellowpages.com,Index Exchange,Smartphone,61227,10434,53104,174,8," $1,919.55 "
RF63I,US - Brand Propensities - Media and Entertainment - Regal Cinemas Buyer Propensity,320x50,JYBOR4297F,10% Discount - Ends 6/1,finance.yahoo.com,Google Ad Manager,Smartphone,52582,22065,46126,140,10," $1,631.74 "
AH51D,US - Brand Propensities - Media and Entertainment - Sony Network Entertainment International Buyer Propensity,300x250,QNBHM4798S,10% Discount - Ends 6/1,mail.aol.com,PubMatic,Windows PC,32173,24427,30084,104,11," $1,498.29 "
HK70A,US - Brand Propensities - Media and Entertainment - Steam Community Buyer Propensity,320x50,ISFIX4795J,Sign up Today - 10% Off,mail.yahoo.com,Google Ad Manager,Smartphone,780475,453974,691696,2186,11," $1,726.25 "
LP44Z,US - Brand Propensities - Media and Entertainment - wwe.com Buyer Propensity,300x250,YQWKR0204V,Sign up Now - 10% Off,allrecipes.com,Google Ad Manager,Windows PC,20348,14945,19548,101,6," $1,596.55 "
CM93O,US - Brand Propensities - Restaurants and Dining - Seamless Buyer Propensity,300x250,PCNIR6115S,Sign up Now - 10% Off,yahoo.com,BidSwitch,Smartphone,335664,148742,313071,852,25," $1,542.50 "
HP59M,US - Brand Propensities - Telecom and Service Providers - Page Plus Cellular Buyer Propensity,320x50,CFZCA3587E,Sign up Today - 10% Off,merriam-webster.com,Yieldmo,Smartphone,12148,7950,11360,40,9," $1,936.01 "
IU57I,US - Brand Propensities - Travel - American Airlines Buyer Propensity,300x250,QBSOQ6151K,Subscribe Today - 10% Discount,classmates.com,PulsePoint,Apple PC,12176,5460,11154,10,10," $1,816.03 "
LG60H,US - Brand Propensities - Travel - Booking.com Buyer Propensity,320x50,FGIVS1565C,Subscribe Today - 10% Discount,fandom.com,Google Ad Manager,Smartphone,22259,12405,17609,120,14," $1,611.34 "
ZG59Q,US - Brand Propensities - Travel - Choice Hotels Buyer Propensity,300x250,JRFMX8886W,10% Discount - Ends 6/1,biblegateway.com,Magnite DV+,Smartphone,210096,90928,184823,590,4," $2,027.43 "
XJ84A,US - Brand Propensities - Travel - Hotel Tonight Buyer Propensity,300x250,FVCXM7753B,10% Discount - Ends 6/1,biblegateway.com,Magnite DV+,Smartphone,188170,155266,176562,490,6," $1,599.72 "
HI64M,US - Brand Propensities - Travel - MGM Resorts International Buyer Propensity,300x50,HDFBI6875J,Subscribe Today - 10% Discount,w3schools.com,BidSwitch,Smartphone,32400,5152,30383,87,9," $1,522.35 "
DJ29R,US - Brand Propensities - Travel - Sandals Resorts Buyer Propensity,300x50,VGSJY3745H,Sign up Today - 10% Off,autotrader.com,Google Ad Manager,Smartphone,53561,37063,51480,147,14," $2,039.36 "
PH57X,US - Composite Segment - Women Born to Shop,320x50,ZXNGE3860E,Subscribe Today - 10% Discount,drugs.com,Magnite DV+,Smartphone,12220,7133,11331,54,3," $1,478.39 "
XK63D,US - Demo - Age - 55-64,300x250,JKRHK0759G,Sign up Today - 10% Off,ajc.com,Magnite DV+,Smartphone,14136,4683,13273,88,3," $1,476.54 "
UA30C,US - Demo - Age - 65+,320x50,ESMDL6650Q,Sign up Now - 10% Off,msn.com,Google Ad Manager,Smartphone,58738,33538,47535,165,14," $2,801.58 "
DZ71L,US - Demographic - Family - Female Head of Household,300x250,IRHJI8002Z,Subscribe Today - 10% Discount,att.yahoo.com,Google Ad Manager,Smartphone,14984,9614,14086,63,3," $1,505.01 "
LH71M,US - Demographic - Family - Households with 2 Adults,320x50,COBZW7547O,10% Discount - Ends 6/1,yahoo.com,BidSwitch,Smartphone,507889,176329,450103,823,78," $1,440.75 "
EP2H,US - Demographic - Family - Households with 3 Adults,300x250,FASKQ5093E,10% Discount - Ends 6/1,mail.yahoo.com,Google Ad Manager,Windows PC,32436,17531,28429,56,6," $1,470.67 "
FH83V,US - Demographic - Family - Male Head of Household,320x50,DKFNA5776L,Sign up Now - 10% Off,slickdeals.net,BidSwitch,Smartphone,12510,4391,9098,74,6," $1,524.47 "
RE59K,US - Demographic - Household Income $50k+,300x50,IRMPR6262S,10% Discount - Ends 6/1,thesaurus.com,Magnite DV+,Smartphone,20417,1016,13468,86,5," $1,805.60 "
YL18U,US - Entertainment and Pastimes - Entertainment and Pastimes,300x250,WSSZR4646I,10% Discount - Ends 6/1,whatismyipaddress.com,Magnite DV+,Smartphone,8545,3454,5510,20,2," $2,181.25 "
CP6L,US - Financially in Charge - Performance Score: Top 25%,300x250,RKDTH1662X,Sign up Today - 10% Off,msn.com,Google Ad Manager,Smartphone,311753,170122,256841,763,6," $1,543.61 "
CC4W,US - Financially in Charge - Performance Score: Top 50%,320x50,QRBII8237O,10% Discount - Ends 6/1,weather.com,Google Ad Manager,Smartphone,12512,6240,9672,69,1," $2,298.89 "
IL47Q,US - Health and Wellbeing - Health and Wellbeing,320x50,FZXRW3885D,Sign up Today - 10% Off,medicalnewstoday.com,Magnite DV+,Smartphone,9881,2344,7324,15,1," $1,505.01 "
SF4C,US - Home and Garden Interests - Cooking - Food Enthusiasts,320x50,SBFDD1822R,Subscribe Today - 10% Discount,ajc.com,PubMatic,Smartphone,12592,7472,11687,63,4," $1,521.19 "
ID43C,US - Home and Garden Interests - House and Garden Merchandise Buyers,300x250,MANZC3750L,Subscribe Today - 10% Discount,mail.aol.com,Index Exchange,Smartphone,15033,5495,7050,76,3," $1,650.72 "
VD63Q,US - Home Renovation - Home Renovators,300x250,RIDYW0144Y,Sign up Now - 10% Off,thesaltymarshmallow.com,Google Ad Manager,Smartphone,15547,7615,14939,70,3," $1,767.46 "
DD73R,US - Interest Propensities - Activities and Interests - B2B Job Search,320x50,KCPLJ6183V,Sign up Today - 10% Off,mlb.com,BidSwitch,Smartphone,32714,3756,30764,69,15," $1,506.62 "
ML90F,US - Interest Propensities - Activities and Interests - Buying and Selling Homes - Real Estate,300x250,DGHBT9952X,Subscribe Today - 10% Discount,the-sun.com,Google Ad Manager,Smartphone,14799,1403,13410,59,9," $1,693.76 "
BM49D,US - Interest Propensities - Activities and Interests - College Life,320x50,IBKNH6417J,Subscribe Today - 10% Discount,msn.com,Xandr - Monetize SSP (AppNexus),Smartphone,171575,101487,136036,499,8," $1,658.33 "
ZB97A,US - Interest Propensities - Activities and Interests - Ecommerce,300x250,POCRB4406V,Subscribe Today - 10% Discount,wsj.com,Google Ad Manager,Windows PC,20459,12668,18613,40,4," $1,842.61 "
WX87Y,US - Interest Propensities - Activities and Interests - Fashion,300x250,JEPHO5456Q,Sign up Now - 10% Off,ebay.com,PubMatic,Windows PC,61442,17048,54166,190,1," $1,609.15 "
CH74Y,US - Interest Propensities - Activities and Interests - Financial Aid,300x250,RLSQY9807F,10% Discount - Ends 6/1,apnews.com,Google Ad Manager,Smartphone,12864,5549,11852,84,5," $1,905.89 "
FQ87Y,US - Interest Propensities - Activities and Interests - International News,300x50,MXNZG3785U,Subscribe Today - 10% Discount,bridesblush.com,Google Ad Manager,Smartphone,9946,4818,7382,20,3," $1,525.96 "
UP26V,US - Interest Propensities - Activities and Interests - Local News,320x50,GQGKG5845V,Sign up Today - 10% Off,activebeat.com,Magnite DV+,Smartphone,16151,4360,11358,54,3," $1,706.22 "
XL73Q,US - Interest Propensities - Activities and Interests - National News,320x50,BGJPN3021R,10% Discount - Ends 6/1,nbcnews.com,BidSwitch,Smartphone,20486,14583,19860,42,2," $1,718.51 "
ZZ50B,US - Interest Propensities - Brands - Big Box Retail,320x50,WSSZR4646I,Sign up Today - 10% Off,yellowpages.com,Google Ad Manager,Smartphone,61474,31245,49089,250,15," $2,189.34 "
GK13L,US - Interest Propensities - Brands - Quick Service Restaurants,320x50,YJMEQ9238S,Sign up Now - 10% Off,accuweather.com,BidSwitch,Smartphone,213699,18395,164487,270,4," $2,194.99 "
XX41L,US - Interest Propensities - Celebrities - Celebrity Fan Gossip,320x50,ZQBHC8143K,Subscribe Today - 10% Discount,mlb.com,Google Ad Manager,Smartphone,10012,5734,9413,25,4," $1,805.93 "
FS18I,US - Interest Propensities - Food and Drink - American Cuisine,320x50,FYGPX7454T,Sign up Today - 10% Off,realtor.com,Google Ad Manager,Smartphone,85280,35860,79837,211,5," $2,217.93 "
AG25K,US - Interest Propensities - Insurance - Aetna Group,300x250,KGDGG2331X,10% Discount - Ends 6/1,foxbusiness.com,Google Ad Manager,Apple PC,12436,7055,11497,84,9," $1,720.87 "
ZT96X,US - Interest Propensities - Insurance - Humana,300x50,ONZOI4536S,Sign up Today - 10% Off,mlb.com,Kargo,Smartphone,12459,7290,11731,84,14," $1,593.01 "
EN57G,US - Interest Propensities - Insurance - Lincoln Heritage,320x50,TIPEG6807U,Sign up Today - 10% Off,weather.com,PubMatic,Smartphone,61848,6581,44917,213,15," $1,819.89 "
VR48T,US - Interest Propensities - Insurance - MassMutual,300x250,VUHLC2139A,10% Discount - Ends 6/1,bbc.com,Google Ad Manager,Windows PC,32845,16163,30368,164,5," $1,910.44 "
OS10M,US - Interest Propensities - Insurance - New York Life,300x250,VUUTP4764A,Subscribe Today - 10% Discount,nytimes.com,Magnite DV+,Smartphone,14932,8947,14256,90,3," $1,724.42 "
LJ80N,US - Interest Propensities - Insurance - Northwestern Mutual,300x250,TWADZ8901H,Sign up Today - 10% Off,ebay.com,GumGum,Smartphone,229908,98259,212073,489,4," $1,464.35 "
SC23P,US - Interest Propensities - Insurance - Transamerica,300x250,FHATQ2716C,Sign up Now - 10% Off,yahoo.com,Google Ad Manager,Apple PC,598460,201153,557263,1654,13," $1,689.74 "
AG15I,US - Interest Propensities - Insurance - Unitedhealth Group,320x50,WVOFQ9893P,Sign up Today - 10% Off,forbes.com,Google Ad Manager,Smartphone,33069,17744,31192,140,14," $1,543.31 "
JN42W,US - Interest Propensities - Music - Classic Rock,300x250,CJPNR0822A,10% Discount - Ends 6/1,screenrant.com,Google Ad Manager,Windows PC,62040,43853,58642,174,15," $2,139.07 "
SU92S,US - Interest Propensities - Music - Country,300x250,IFPCO8569Z,10% Discount - Ends 6/1,aol.com,Google Ad Manager,Smartphone,8716,6490,7862,40,2," $2,100.82 "
BF90F,US - Interest Propensities - Music - Hip Hop and Rap,320x50,UTHQB7740D,Sign up Today - 10% Off,weather.com,Google Ad Manager,Smartphone,254780,19169,182583,699,4," $1,561.02 "
SV87D,US - Interest Propensities - Oil & Gas - QuickTrip,320x50,WGZAC1449D,Subscribe Today - 10% Discount,cargurus.com,Index Exchange,Smartphone,16227,9438,15611,40,3," $1,991.94 "
OV20L,US - Interest Propensities - Social - Premium User Generated Content,300x250,NFHGL5241D,Subscribe Today - 10% Discount,cnn.com,Google Ad Manager,Smartphone,88499,18950,71458,186,5," $1,803.14 "
VJ42T,US - Interest Propensities - TV and Movies - Drama,300x250,ZZGMU8537Y,10% Discount - Ends 6/1,yahoo.com,PubMatic,Smartphone,556152,221833,480882,1867,7," $1,818.10 "
BJ86Y,US - Interest Propensities - TV and Movies - Network TV,320x50,IQRYH0409J,Subscribe Today - 10% Discount,realtor.com,Google Ad Manager,Smartphone,104814,55984,99432,369,5," $1,942.85 "
LX71R,US - Interest Propensities - TV and Movies - Reality - Game Shows,300x250,CRNNN5016T,10% Discount - Ends 6/1,nbcsports.com,Index Exchange,Smartphone,15047,5653,14459,84,4," $2,127.50 "
WB39L,US - Interest Propensities - TV and Movies - Sports TV,300x250,QPNDD6389F,Sign up Today - 10% Off,accuweather.com,Yahoo Exchange,Smartphone,15200,5375,12040,60,4," $1,970.36 "
XL67K,US - Multibuyer Behaviors - Club - Continuity Buyers,320x50,BJMIP6724O,Subscribe Today - 10% Discount,zdnet.com,Index Exchange,Smartphone,12692,9048,12326,105,14," $1,541.72 "
VP29W,US - Multibuyer Behaviors - Entertainment - Pastimes Multibuyer,300x250,JNMOC5445H,Sign up Now - 10% Off,rent.com,BidSwitch,Smartphone,15277,3089,13644,69,4," $1,904.56 "
XD33Z,US - Multibuyer Behaviors - Paid with Credit Card,300x250,QDPUV3825U,Subscribe Today - 10% Discount,baseball.fantasysports.yahoo.com,BidSwitch,Apple PC,12770,6224,11110,84,21," $2,087.51 "
WB33U,US - Premium Entertainment and Pastimes - Premium Magazine Enthusiasts,300x250,IKJYQ1906K,Subscribe Today - 10% Discount,finance.yahoo.com,PubMatic,Smartphone,109567,57620,97903,345,5," $1,616.71 "
RY57L,US - Premium Gender - Premium Gender - Males,320x50,NDBQG0920F,Sign up Today - 10% Off,behindthevoiceactors.com,Google Ad Manager,Smartphone,15322,6416,14049,55,5," $1,850.46 "
EF31Z,US - Reach - Propensity Models - Finance - Credit - Debit Card - Major Credit Card User,320x50,KHHIL9517V,Sign up Today - 10% Off,m.timesofindia.com,BidSwitch,Smartphone,12868,6472,11922,80,6," $3,137.14 "
IR61A,US - Reach - Propensity Models - Finance - Credit - Debit Card - Store Credit Card User,320x50,AUSLN9199Y,Subscribe Today - 10% Discount,realtor.com,Magnite DV+,Smartphone,51515,18304,44891,144,14," $2,160.31 "
XB1G,US - Reach - Propensity Models - Hobbies and Interest - Books - E-Book Reader,300x250,ONCOK8833J,10% Discount - Ends 6/1,yahoo.com,Magnite DV+,Smartphone,90123,33421,66729,60,9," $3,433.91 "
DD97W,US - Reach - Propensity Models - Hobbies and Interest - Cultural Arts,300x250,KWILC2964Y,Subscribe Today - 10% Discount,people.com,Google Ad Manager,Smartphone,17620,11197,16687,52,9," $2,407.79 "
HD66S,US - Reach - Propensity Models - Hobbies and Interest - Food and Drinks - Coffee Connoisseurs,320x50,LVWON1040F,10% Discount - Ends 6/1,yahoo.com,Google Ad Manager,Smartphone,263752,127042,225121,702,4," $1,465.51 "
WD24S,US - Reach - Propensity Models - Hobbies and Interest - Food and Drinks - Eats at Family Restaurants,320x50,CPMZO0001Q,Subscribe Today - 10% Discount,poshland.com,Google Ad Manager,Smartphone,268811,95989,173923,799,4," $2,549.12 "
TO97R,US - Reach - Propensity Models - Hobbies and Interest - Food and Drinks - Eats at Fast Food Restaurants,300x250,FVMJC3951Q,Subscribe Today - 10% Discount,bestbuy.com,BidSwitch,Smartphone,18458,3623,16934,111,6," $2,866.50 "
YP5P,US - Reach - Propensity Models - Hobbies and Interest - Food and Drinks - High-end Spirit Drinkers,320x50,ZIOZM0154P,Sign up Today - 10% Off,cbssports.com,OpenX,Smartphone,20548,14259,19654,40,13," $3,060.42 "
YS41T,US - Reach - Propensity Models - Hobbies and Interest - Food and Drinks - Wine Lovers,300x250,NTGKR4815F,Subscribe Today - 10% Discount,biblegateway.com,Google Ad Manager,Windows PC,64892,34731,59369,214,24," $2,096.29 "
IR55W,US - Reach - Propensity Models - Hobbies and Interest - Music - Listens to Country Music,300x250,ISFIX4795J,10% Discount - Ends 6/1,microsoftcasualgames.com,PulsePoint,Smartphone,292578,6474,12323,812,4," $1,826.32 "
EU24A,US - Reach - Propensity Models - Hobbies and Interest - Music - Listens to Pop Music,320x50,DVFAY1218D,Sign up Today - 10% Off,merriam-webster.com/dictionary,Google Ad Manager,Smartphone,18771,10871,17138,69,6," $3,827.37 "
HY59A,US - Reach - Propensity Models - Hobbies and Interest - Music - Streaming,320x50,HRJJX3125R,Subscribe Today - 10% Discount,mail.aol.com,Magnite DV+,Smartphone,15399,3398,4324,35,3," $3,434.73 "
DY73D,US - Reach - Propensity Models - Hobbies and Interest - Pets - Cat Owners,300x250,WTKWQ3082S,Sign up Today - 10% Off,ebay.com,BidSwitch,Apple PC,63460,26978,59516,212,4," $1,945.43 "
VK67N,US - Reach - Propensity Models - Hobbies and Interest - Pets - Pet Enthusiast,300x250,PLERR1529Y,Sign up Now - 10% Off,msn.com,Google Ad Manager,Smartphone,321263,172887,263424,852,6," $1,576.05 "
BW84Z,US - Reach - Propensity Models - Hobbies and Interest - Photography,300x250,IWALP7682D,Sign up Now - 10% Off,boattrader.com,BidSwitch,Smartphone,20278,14227,19480,74,3," $2,921.11 "
BF99N,US - Reach - Propensity Models - Hobbies and Interest - Sports - Avid Runners,300x250,CFHGW5648C,10% Discount - Ends 6/1,cbsnews.com,BidSwitch,Smartphone,510778,70777,436133,1290,6," $3,870.25 "
WD8Q,US - Reach - Propensity Models - Hobbies and Interest - Sports - Boating,300x250,FASKQ5093E,Subscribe Today - 10% Discount,weather.com,Magnite DV+,Smartphone,564387,78234,438695,1984,6," $2,712.38 "
SZ60O,US - Reach - Propensity Models - Hobbies and Interest - Sports - Canoeing - Kayaking,300x250,OSDRZ9148A,Subscribe Today - 10% Discount,thebigmansworld.com,BidSwitch,Smartphone,10653,5263,9921,68,11," $2,641.48 "
ZK42Z,US - Reach - Propensity Models - Hobbies and Interest - Sports - Fishing,300x250,GBJRG3726B,Subscribe Today - 10% Discount,realtor.com,PubMatic,Apple PC,65043,25871,53969,160,4," $2,347.92 "
MN13Y,US - Reach - Propensity Models - Hobbies and Interest - Sports - Fitness Enthusiasts,300x250,CQBKW6821H,10% Discount - Ends 6/1,fandomwire.com,Google Ad Manager,Windows PC,65238,23741,59893,240,15," $3,132.52 "
TE69B,US - Reach - Propensity Models - Hobbies and Interest - Sports - Hunting Enthusiasts,300x250,FASKQ5093E,Sign up Today - 10% Off,ranker.com,BidSwitch,Windows PC,65243,39543,54290,120,4," $3,754.69 "
NM94C,US - Reach - Propensity Models - Hobbies and Interest - Sports - NASCAR Enthusiast,300x250,TDALE4719U,Sign up Now - 10% Off,mail.yahoo.com,Google Ad Manager,Smartphone,12988,6514,9378,69,4," $2,236.49 "
EL59Q,US - Reach - Propensity Models - Hobbies and Interest - Sports - NBA Enthusiast,320x50,GQGKG5845V,10% Discount - Ends 6/1,jdpower.com,OpenX,Smartphone,21482,10473,19679,67,3," $3,563.10 "
FL26O,US - Reach - Propensity Models - Hobbies and Interest - Sports - NFL Enthusiast,300x250,DKKXN4557T,Sign up Now - 10% Off,medicalnewstoday.com,Google Ad Manager,Smartphone,22444,12672,21345,160,5," $2,539.20 "
JE60A,US - Reach - Propensity Models - Hobbies and Interest - Sports - NHL Enthusiast,300x250,AVOBJ3014H,Sign up Now - 10% Off,realtor.com,Sovrn,Smartphone,114267,60964,108301,110,5," $2,679.15 "
DW13Q,US - Reach - Propensity Models - Hobbies and Interest - Sports - PGA Tour Enthusiast,320x50,CLLBZ5214Q,Sign up Now - 10% Off,mail.yahoo.com,PubMatic,Smartphone,65257,12749,19274,201,3," $2,468.14 "
YT67Y,US - Reach - Propensity Models - Hobbies and Interest - Sports - Plays Soccer,300x250,HNVLH7748V,Sign up Now - 10% Off,health.usnews.com,Google Ad Manager,Smartphone,8730,3725,7413,22,3," $3,268.01 "
TS94E,US - Reach - Propensity Models - Hobbies and Interest - Sports - Plays Tennis,300x250,COHFI9877A,Sign up Now - 10% Off,rollingstone.com,Google Ad Manager,Windows PC,33650,15621,32539,100,9," $3,844.99 "
ZW58L,US - Reach - Propensity Models - Household Consumer Expenditures - Furniture,320x50,HHFPT9348I,Subscribe Today - 10% Discount,microsoftcasualgames.com,PubMatic,Smartphone,68114,569,2059,174,15," $2,753.71 "
WT24D,US - Reach - Propensity Models - Household Consumer Expenditures - Home Office,320x50,JNAMM4456W,Subscribe Today - 10% Discount,calculator.net,Index Exchange,Smartphone,36431,31262,35043,108,11," $3,285.83 "
QT78D,US - Reach - Propensity Models - Household Consumer Expenditures - Kitchen,320x50,NRVSZ4124D,Sign up Now - 10% Off,culinaryhill.com,Google Ad Manager,Smartphone,10093,3901,9645,65,2," $3,105.28 "
HD86N,US - Reach - Propensity Models - Household Consumer Expenditures - Lawn and Garden,300x250,GRLRA8191Q,Sign up Today - 10% Off,cbsnews.com,Google Ad Manager,Windows PC,65983,8536,57434,212,3," $1,599.08 "
GI8D,US - Reach - Propensity Models - Lifestyle - Charities - Contributes by Volunteering,300x50,PUWPT2409P,Subscribe Today - 10% Discount,sneakertoast.com,PubMatic,Smartphone,15475,6019,10952,110,9," $4,156.71 "
OS13G,US - Reach - Propensity Models - Lifestyle - Charities - Contributes to Charities,320x50,OWUAV4353D,10% Discount - Ends 6/1,commercialappeal.com,Google Ad Manager,Smartphone,10191,1243,8897,75,3," $2,365.91 "
KQ48K,US - Reach - Propensity Models - Lifestyle - Healthy Living,300x250,PKQLH1979H,Subscribe Today - 10% Discount,realtor.com,Google Ad Manager,Smartphone,15449,4595,13765,50,1," $3,122.94 "
AM10N,US - Reach - Propensity Models - Lifestyle - Loyalty Programs - Loyalty Card User,300x250,MWWQM0755O,Sign up Today - 10% Off,findagrave.com,PubMatic,Smartphone,13100,6507,10895,80,5," $3,411.59 "
FX63X,US - Reach - Propensity Models - Luxury Home Goods Store Shopper,320x50,PEIRR1444H,Sign up Today - 10% Off,classmates.com,Google Ad Manager,Smartphone,29107,4047,27357,64,9," $3,339.45 "
LI82G,US - Reach - Propensity Models - Luxury Store Shoppers,300x50,VPGMT8907Q,Subscribe Today - 10% Discount,newsmemory.com,Google Ad Manager,Smartphone,15602,7676,13775,50,1," $2,600.89 "
GU77J,US - Reach - Propensity Models - Online - Electronics and Gadgets,300x250,ZBLMC0428L,Sign up Now - 10% Off,screenrant.com,Magnite DV+,Smartphone,10389,8161,9951,55,2," $2,582.49 "
